affiliate_id,unified_parent_id,rebate_month,affiliate_name,transaction_count,total_rebate_amount,avg_rebate_amount,distinct_partner_count
1024,5002,2025-07,Jacquelineland Auto Body,1,521.81,521.81,1
1024,5002,2025-08,Jacquelineland Auto Body,3,181.91000000000003,60.63666666666668,2
1024,5002,2025-09,Jacquelineland Auto Body,2,743.4,371.7,2
1024,5002,2025-10,Jacquelineland Auto Body,1,599.43,599.43,1
1024,5002,2025-11,Jacquelineland Auto Body,6,2032.36,338.72666666666663,4
1024,5002,2025-12,Jacquelineland Auto Body,4,624.03,156.0075,2
1024,5002,2026-01,Jacquelineland Auto Body,2,278.96,139.48,2
1024,5002,2026-02,Jacquelineland Auto Body,1,392.54,392.54,1
1024,5002,2026-03,Jacquelineland Auto Body,7,1219.2,174.17142857142858,4
1024,5002,2026-04,Jacquelineland Auto Body,2,992.1099999999999,496.05499999999995,1
1025,1025,2024-01,New Jessica Auto Body,3,778.4000000000001,259.4666666666667,3
1025,1025,2024-03,New Jessica Auto Body,3,-26.369999999999997,-8.79,2
1025,1025,2024-04,New Jessica Auto Body,2,151.32,75.66,1
1025,1025,2024-05,New Jessica Auto Body,2,995.29,497.645,2
1025,1025,2024-06,New Jessica Auto Body,1,474.09,474.09,1
1025,1025,2024-07,New Jessica Auto Body,1,365.66,365.66,1
1025,1025,2024-08,New Jessica Auto Body,1,460.93,460.93,1
1025,1025,2024-09,New Jessica Auto Body,3,841.62,280.54,3
1025,1025,2024-10,New Jessica Auto Body,5,990.1600000000001,198.032,3
1025,1025,2024-11,New Jessica Auto Body,1,38.87,38.87,1
1025,1025,2024-12,New Jessica Auto Body,1,572.91,572.91,1
1025,1025,2025-01,New Jessica Auto Body,2,792.63,396.315,1
1025,1025,2025-03,New Jessica Auto Body,2,336.35,168.175,2
1025,1025,2025-04,New Jessica Auto Body,2,598.5,299.25,2
1025,1025,2025-05,New Jessica Auto Body,6,1541.32,256.88666666666666,2
1025,1025,2025-07,New Jessica Auto Body,3,884.15,294.71666666666664,1
1025,1025,2025-08,New Jessica Auto Body,1,156.21,156.21,1
1025,1025,2025-09,New Jessica Auto Body,5,952.63,190.526,2
1025,1025,2025-10,New Jessica Auto Body,4,1150.8600000000001,287.71500000000003,3
1025,1025,2025-12,New Jessica Auto Body,3,761.4399999999999,253.8133333333333,2
1025,1025,2026-01,New Jessica Auto Body,8,1928.38,241.0475,3
1025,1025,2026-02,New Jessica Auto Body,2,304.66,152.33,2
1025,1025,2026-03,New Jessica Auto Body,3,587.86,195.95333333333335,3
1025,1025,2026-04,New Jessica Auto Body,1,266.55,266.55,1
1026,1026,2024-01,Martin Collision Center,4,1436.63,359.1575,3
1026,1026,2024-03,Martin Collision Center,3,1297.54,432.5133333333333,2
1026,1026,2024-04,Martin Collision Center,5,1409.22,281.844,3
1026,1026,2024-05,Martin Collision Center,2,476.17,238.085,2
1026,1026,2024-06,Martin Collision Center,3,626.5,208.83333333333334,2
1026,1026,2024-07,Martin Collision Center,1,411.16,411.16,1
1026,1026,2024-08,Martin Collision Center,1,7.44,7.44,1
1026,1026,2024-09,Martin Collision Center,4,1529.53,382.3825,4
1026,1026,2024-10,Martin Collision Center,3,926.59,308.86333333333334,2
1026,1026,2024-11,Martin Collision Center,3,488.09000000000003,162.6966666666667,3
1026,1026,2024-12,Martin Collision Center,2,264.63,132.315,2
1026,1026,2025-01,Martin Collision Center,2,454.28000000000003,227.14000000000001,2
1026,1026,2025-02,Martin Collision Center,1,367.87,367.87,1
1026,1026,2025-03,Martin Collision Center,3,1087.24,362.41333333333336,2
1026,1026,2025-04,Martin Collision Center,7,1516.8341234499999,216.6905890642857,3
1026,1026,2025-05,Martin Collision Center,3,402.22,134.07333333333335,2
1026,1026,2025-06,Martin Collision Center,2,840.02,420.01,2
1026,1026,2025-07,Martin Collision Center,2,978.84,489.42,1
1026,1026,2025-08,Martin Collision Center,4,1525.81,381.4525,2
1026,1026,2025-09,Martin Collision Center,3,517.02962345,172.34320781666668,2
1026,1026,2025-10,Martin Collision Center,3,1118.6,372.8666666666666,2
1026,1026,2025-11,Martin Collision Center,4,92.32824690000001,23.082061725000003,2
1026,1026,2026-01,Martin Collision Center,5,1747.16,349.432,3
1026,1026,2026-02,Martin Collision Center,3,-326.98,-108.99333333333334,2
1026,1026,2026-03,Martin Collision Center,2,752.87,376.435,2
1026,1026,2026-04,Martin Collision Center,1,382.37,382.37,1
1029,5003,2024-01,Meganton Auto Body,2,963.89,481.945,1
1029,5003,2024-02,Meganton Auto Body,1,576.2,576.2,1
1029,5003,2024-03,Meganton Auto Body,4,827.13452345,206.7836308625,2
1029,5003,2024-04,Meganton Auto Body,6,1853.48,308.91333333333336,5
1029,5003,2024-05,Meganton Auto Body,3,643.02,214.34,2
1029,5003,2024-06,Meganton Auto Body,2,531.4991234500001,265.74956172500004,1
1029,5003,2024-07,Meganton Auto Body,6,1089.28312345,181.54718724166665,5
1029,5003,2024-08,Meganton Auto Body,5,2411.86,482.372,4
1029,5003,2024-10,Meganton Auto Body,3,1175.97,391.99,2
1029,5003,2024-11,Meganton Auto Body,1,111.0,111.0,1
1029,5003,2024-12,Meganton Auto Body,1,130.96,130.96,1
1029,5003,2025-01,Meganton Auto Body,5,1473.5800000000002,294.716,3
1029,5003,2025-02,Meganton Auto Body,2,357.38,178.69,1
1029,5003,2025-03,Meganton Auto Body,7,1880.83912345,268.69130335,4
1029,5003,2025-04,Meganton Auto Body,6,1389.96,231.66,4
1029,5003,2025-06,Meganton Auto Body,2,818.22,409.11,2
1029,5003,2025-07,Meganton Auto Body,2,18.03,9.015,1
1029,5003,2025-08,Meganton Auto Body,1,283.56,283.56,1
1029,5003,2025-09,Meganton Auto Body,5,1072.17,214.43400000000003,3
1029,5003,2025-10,Meganton Auto Body,2,19.45,9.725,1
1029,5003,2025-11,Meganton Auto Body,1,286.07,286.07,1
1029,5003,2025-12,Meganton Auto Body,4,1627.46,406.865,2
1029,5003,2026-02,Meganton Auto Body,3,284.24,94.74666666666667,2
1029,5003,2026-03,Meganton Auto Body,4,1130.61,282.6525,3
1029,5003,2026-04,Meganton Auto Body,1,372.17112345,372.17112345,1
1033,5003,2024-01,Jasonfort Auto Body,2,305.34000000000003,152.67000000000002,2
1033,5003,2024-03,Jasonfort Auto Body,2,297.04,148.52,2
1033,5003,2024-04,Jasonfort Auto Body,2,484.65,242.325,2
1033,5003,2024-05,Jasonfort Auto Body,2,831.71,415.855,1
1033,5003,2024-06,Jasonfort Auto Body,2,717.03312345,358.516561725,2
1033,5003,2024-07,Jasonfort Auto Body,7,1125.77,160.8242857142857,4
1033,5003,2024-08,Jasonfort Auto Body,3,444.42,148.14000000000001,2
1033,5003,2024-09,Jasonfort Auto Body,1,43.88,43.88,1
1033,5003,2024-10,Jasonfort Auto Body,2,238.26999999999998,119.13499999999999,2
1033,5003,2024-11,Jasonfort Auto Body,5,1727.18012345,345.43602469,3
1033,5003,2024-12,Jasonfort Auto Body,4,1441.64812345,360.4120308625,2
1033,5003,2025-01,Jasonfort Auto Body,2,494.96,247.48,2
1033,5003,2025-02,Jasonfort Auto Body,3,565.42,188.47333333333333,3
1033,5003,2025-03,Jasonfort Auto Body,3,812.8199999999999,270.94,2
1033,5003,2025-05,Jasonfort Auto Body,1,254.2,254.2,1
1033,5003,2025-07,Jasonfort Auto Body,4,626.77,156.6925,2
1033,5003,2025-08,Jasonfort Auto Body,2,698.56,349.28,2
1033,5003,2025-09,Jasonfort Auto Body,1,35.1,35.1,1
1033,5003,2025-10,Jasonfort Auto Body,4,767.16,191.79,4
1033,5003,2025-11,Jasonfort Auto Body,2,1074.53,537.265,2
1033,5003,2025-12,Jasonfort Auto Body,4,1197.81512345,299.4537808625,2
1033,5003,2026-02,Jasonfort Auto Body,2,885.4000000000001,442.70000000000005,2
1033,5003,2026-03,Jasonfort Auto Body,1,142.18,142.18,1
1033,5003,2026-04,Jasonfort Auto Body,1,105.81,105.81,1
1034,1034,2024-02,Wilkersonmouth Auto Body,2,474.07,237.035,1
1034,1034,2024-03,Wilkersonmouth Auto Body,4,1479.97,369.9925,3
1034,1034,2024-04,Wilkersonmouth Auto Body,2,565.85,282.925,2
1034,1034,2024-05,Wilkersonmouth Auto Body,3,1039.24,346.41333333333336,3
1034,1034,2024-06,Wilkersonmouth Auto Body,7,2034.0866234500002,290.58380335000004,2
1034,1034,2024-07,Wilkersonmouth Auto Body,3,517.77,172.59,3
1034,1034,2024-08,Wilkersonmouth Auto Body,7,1982.98,283.28285714285715,5
1034,1034,2024-09,Wilkersonmouth Auto Body,3,1323.99962345,441.33320781666663,3
1034,1034,2024-10,Wilkersonmouth Auto Body,2,579.96512345,289.982561725,1
1034,1034,2024-11,Wilkersonmouth Auto Body,3,458.20000000000005,152.73333333333335,1
1034,1034,2024-12,Wilkersonmouth Auto Body,2,715.25,357.625,2
1034,1034,2025-01,Wilkersonmouth Auto Body,3,1035.63,345.21000000000004,2
1034,1034,2025-02,Wilkersonmouth Auto Body,2,407.58,203.79,1
1034,1034,2025-03,Wilkersonmouth Auto Body,2,456.4,228.2,2
1034,1034,2025-04,Wilkersonmouth Auto Body,2,871.76,435.88,2
1034,1034,2025-05,Wilkersonmouth Auto Body,3,856.07,285.3566666666667,3
1034,1034,2025-06,Wilkersonmouth Auto Body,2,1024.24,512.12,2
1034,1034,2025-07,Wilkersonmouth Auto Body,5,969.1999999999999,193.83999999999997,3
1034,1034,2025-08,Wilkersonmouth Auto Body,5,1718.69,343.738,2
1034,1034,2025-09,Wilkersonmouth Auto Body,1,419.67,419.67,1
1034,1034,2025-10,Wilkersonmouth Auto Body,5,1989.37272345,397.87454469,3
1034,1034,2025-11,Wilkersonmouth Auto Body,3,672.9871234499999,224.32904114999997,1
1034,1034,2025-12,Wilkersonmouth Auto Body,1,-410.4,-410.4,1
1034,1034,2026-01,Wilkersonmouth Auto Body,3,1038.17,346.0566666666667,2
1034,1034,2026-02,Wilkersonmouth Auto Body,2,653.86,326.93,2
1034,1034,2026-03,Wilkersonmouth Auto Body,1,384.46,384.46,1
1034,1034,2026-04,Wilkersonmouth Auto Body,3,1257.8899999999999,419.2966666666666,3
1036,5003,2024-01,Taylor Collision Center,3,1403.27962345,467.7598744833333,2
1036,5003,2024-02,Taylor Collision Center,3,523.13,174.37666666666667,3
1036,5003,2024-03,Taylor Collision Center,3,98.51,32.836666666666666,2
1036,5003,2024-04,Taylor Collision Center,1,262.35,262.35,1
1036,5003,2024-05,Taylor Collision Center,3,913.08,304.36,2
1036,5003,2024-06,Taylor Collision Center,2,692.6866234500001,346.34331172500004,2
1036,5003,2024-08,Taylor Collision Center,2,252.92000000000002,126.46000000000001,1
1036,5003,2024-09,Taylor Collision Center,2,1098.99,549.495,2
1036,5003,2024-10,Taylor Collision Center,4,407.1,101.775,2
1036,5003,2024-11,Taylor Collision Center,2,674.05,337.025,1
1036,5003,2024-12,Taylor Collision Center,1,340.02,340.02,1
1036,5003,2025-01,Taylor Collision Center,5,43.37999999999994,8.675999999999988,4
1036,5003,2025-02,Taylor Collision Center,2,338.84000000000003,169.42000000000002,1
1036,5003,2025-03,Taylor Collision Center,1,269.43,269.43,1
1036,5003,2025-05,Taylor Collision Center,3,1269.5717469,423.1905823,3
1036,5003,2025-07,Taylor Collision Center,4,1547.99,386.9975,2
1036,5003,2025-08,Taylor Collision Center,4,1134.0900000000001,283.52250000000004,3
1036,5003,2025-09,Taylor Collision Center,1,235.27,235.27,1
1036,5003,2025-10,Taylor Collision Center,2,1028.77,514.385,2
1036,5003,2025-11,Taylor Collision Center,4,790.66,197.665,2
1036,5003,2025-12,Taylor Collision Center,1,-371.71,-371.71,1
1036,5003,2026-01,Taylor Collision Center,2,591.22,295.61,1
1036,5003,2026-02,Taylor Collision Center,4,1282.15,320.5375,3
1036,5003,2026-03,Taylor Collision Center,1,268.81,268.81,1
1036,5003,2026-04,Taylor Collision Center,1,596.11,596.11,1
1037,5001,2024-01,Juliechester Auto Body,3,929.96,309.9866666666667,3
1037,5001,2024-02,Juliechester Auto Body,3,930.83,310.2766666666667,2
1037,5001,2024-03,Juliechester Auto Body,3,912.96,304.32,2
1037,5001,2024-04,Juliechester Auto Body,1,315.82,315.82,1
1037,5001,2024-05,Juliechester Auto Body,5,1460.61,292.12199999999996,4
1037,5001,2024-06,Juliechester Auto Body,3,1072.7,357.56666666666666,2
1037,5001,2024-07,Juliechester Auto Body,2,435.99,217.995,1
1037,5001,2024-08,Juliechester Auto Body,2,801.0,400.5,2
1037,5001,2024-09,Juliechester Auto Body,2,477.11,238.555,2
1037,5001,2024-10,Juliechester Auto Body,3,399.99,133.33,3
1037,5001,2024-11,Juliechester Auto Body,2,663.72,331.86,1
1037,5001,2024-12,Juliechester Auto Body,1,553.56,553.56,1
1037,5001,2025-01,Juliechester Auto Body,3,1030.27,343.42333333333335,2
1037,5001,2025-02,Juliechester Auto Body,2,294.28,147.14,1
1037,5001,2025-03,Juliechester Auto Body,3,308.03999999999996,102.67999999999999,2
1037,5001,2025-04,Juliechester Auto Body,1,220.27,220.27,1
1037,5001,2025-05,Juliechester Auto Body,2,831.55,415.775,2
1037,5001,2025-07,Juliechester Auto Body,3,567.54,189.17999999999998,2
1037,5001,2025-08,Juliechester Auto Body,1,475.27,475.27,1
1037,5001,2025-09,Juliechester Auto Body,2,802.77,401.385,2
1037,5001,2025-10,Juliechester Auto Body,1,90.47,90.47,1
1037,5001,2025-12,Juliechester Auto Body,1,150.81,150.81,1
1037,5001,2026-01,Juliechester Auto Body,2,529.8299999999999,264.91499999999996,2
1037,5001,2026-02,Juliechester Auto Body,3,755.99,251.99666666666667,3
1037,5001,2026-04,Juliechester Auto Body,1,198.23,198.23,1
1038,5001,2024-01,Hurst Collision Center,1,252.56,252.56,1
1038,5001,2024-02,Hurst Collision Center,2,424.93,212.465,2
1038,5001,2024-03,Hurst Collision Center,1,297.81,297.81,1
1038,5001,2024-04,Hurst Collision Center,2,860.65,430.325,2
1038,5001,2024-05,Hurst Collision Center,3,1051.51,350.50333333333333,2
1038,5001,2024-06,Hurst Collision Center,1,357.07,357.07,1
1038,5001,2024-08,Hurst Collision Center,2,596.23,298.115,1
1038,5001,2024-09,Hurst Collision Center,4,1264.55562345,316.1389058625,2
1038,5001,2024-11,Hurst Collision Center,1,166.85,166.85,1
1038,5001,2024-12,Hurst Collision Center,1,568.73,568.73,1
1038,5001,2025-01,Hurst Collision Center,1,339.15,339.15,1
1038,5001,2025-02,Hurst Collision Center,2,492.73,246.365,2
1038,5001,2025-04,Hurst Collision Center,2,1025.63,512.815,2
1038,5001,2025-05,Hurst Collision Center,1,195.85,195.85,1
1038,5001,2025-06,Hurst Collision Center,1,137.99162345,137.99162345,1
1038,5001,2025-07,Hurst Collision Center,2,495.71,247.855,1
1038,5001,2025-08,Hurst Collision Center,1,78.44,78.44,1
1038,5001,2025-09,Hurst Collision Center,1,16.01,16.01,1
1038,5001,2025-10,Hurst Collision Center,4,902.33,225.5825,3
1038,5001,2025-11,Hurst Collision Center,2,136.11512345,68.057561725,2
1038,5001,2025-12,Hurst Collision Center,5,1534.49,306.898,3
1038,5001,2026-01,Hurst Collision Center,3,749.69,249.89666666666668,1
1038,5001,2026-02,Hurst Collision Center,4,1064.25,266.0625,3
1038,5001,2026-03,Hurst Collision Center,4,1527.54,381.885,2
1039,5002,2024-01,Coxberg Auto Body,1,21.08,21.08,1
1039,5002,2024-02,Coxberg Auto Body,1,193.65,193.65,1
1039,5002,2024-03,Coxberg Auto Body,3,1132.2442469000002,377.41474896666676,2
1039,5002,2024-04,Coxberg Auto Body,4,1201.82852345,300.4571308625,3
1039,5002,2024-05,Coxberg Auto Body,3,1008.25,336.0833333333333,2
1039,5002,2024-06,Coxberg Auto Body,2,156.07,78.035,2
1039,5002,2024-07,Coxberg Auto Body,1,568.93,568.93,1
1039,5002,2024-08,Coxberg Auto Body,1,165.12,165.12,1
1039,5002,2024-09,Coxberg Auto Body,3,1023.56,341.18666666666667,2
1039,5002,2024-10,Coxberg Auto Body,2,824.98,412.49,1
1039,5002,2024-11,Coxberg Auto Body,4,1075.64,268.91,2
1039,5002,2024-12,Coxberg Auto Body,2,750.24,375.12,1
1039,5002,2025-01,Coxberg Auto Body,3,534.79,178.26333333333332,2
1039,5002,2025-04,Coxberg Auto Body,3,420.74,140.24666666666667,2
1039,5002,2025-06,Coxberg Auto Body,1,558.52,558.52,1
1039,5002,2025-07,Coxberg Auto Body,2,232.11562345000002,116.05781172500001,1
1039,5002,2025-08,Coxberg Auto Body,1,104.41,104.41,1
1039,5002,2025-09,Coxberg Auto Body,3,1154.6,384.8666666666666,2
1039,5002,2025-10,Coxberg Auto Body,2,615.47,307.735,2
1039,5002,2025-11,Coxberg Auto Body,1,12.21,12.21,1
1039,5002,2025-12,Coxberg Auto Body,3,547.3,182.4333333333333,2
1039,5002,2026-01,Coxberg Auto Body,7,2384.39,340.6271428571428,5
1039,5002,2026-02,Coxberg Auto Body,3,775.4,258.46666666666664,2
1039,5002,2026-03,Coxberg Auto Body,3,1188.72,396.24,1
1039,5002,2026-04,Coxberg Auto Body,1,234.51,234.51,1
1040,5002,2024-03,Hicks Collision Center,3,807.9,269.3,2
1040,5002,2024-04,Hicks Collision Center,2,577.12,288.56,1
1040,5002,2024-05,Hicks Collision Center,2,704.26,352.13,1
1040,5002,2024-06,Hicks Collision Center,1,473.74,473.74,1
1040,5002,2024-07,Hicks Collision Center,4,556.0806234500001,139.02015586250002,2
1040,5002,2024-08,Hicks Collision Center,2,504.86,252.43,2
1040,5002,2024-10,Hicks Collision Center,4,1022.83,255.7075,2
1040,5002,2024-11,Hicks Collision Center,2,642.2891234500001,321.1445617250001,2
1040,5002,2024-12,Hicks Collision Center,2,1020.8201234500001,510.41006172500005,2
1040,5002,2025-01,Hicks Collision Center,2,205.87,102.935,2
1040,5002,2025-02,Hicks Collision Center,4,1043.2471234500001,260.81178086250003,3
1040,5002,2025-03,Hicks Collision Center,2,746.26,373.13,2
1040,5002,2025-04,Hicks Collision Center,2,197.66762344999998,98.83381172499999,1
1040,5002,2025-05,Hicks Collision Center,6,2140.9700000000003,356.8283333333334,4
1040,5002,2025-06,Hicks Collision Center,1,597.35,597.35,1
1040,5002,2025-08,Hicks Collision Center,2,655.77,327.885,2
1040,5002,2025-09,Hicks Collision Center,5,1564.27,312.854,3
1040,5002,2025-10,Hicks Collision Center,3,-53.01162344999997,-17.67054114999999,1
1040,5002,2025-11,Hicks Collision Center,3,761.42212345,253.80737448333332,2
1040,5002,2025-12,Hicks Collision Center,2,766.75,383.375,1
1040,5002,2026-01,Hicks Collision Center,1,147.13,147.13,1
1040,5002,2026-02,Hicks Collision Center,1,229.85,229.85,1
1040,5002,2026-03,Hicks Collision Center,4,912.03,228.0075,2
1040,5002,2026-04,Hicks Collision Center,7,1694.17512345,242.02501763571428,4
1041,1041,2024-01,Port Brandonville Auto Body,4,993.71552345,248.4288808625,2
1041,1041,2024-03,Port Brandonville Auto Body,1,493.42,493.42,1
1041,1041,2024-04,Port Brandonville Auto Body,6,1549.5900000000001,258.26500000000004,4
1041,1041,2024-05,Port Brandonville Auto Body,3,1157.23,385.74333333333334,2
1041,1041,2024-06,Port Brandonville Auto Body,5,1268.16,253.632,3
1041,1041,2024-07,Port Brandonville Auto Body,2,726.26,363.13,2
1041,1041,2024-08,Port Brandonville Auto Body,5,1925.28,385.056,4
1041,1041,2024-09,Port Brandonville Auto Body,2,620.24,310.12,2
1041,1041,2024-11,Port Brandonville Auto Body,7,856.51,122.35857142857142,3
1041,1041,2024-12,Port Brandonville Auto Body,3,869.73,289.91,3
1041,1041,2025-02,Port Brandonville Auto Body,3,1084.75,361.5833333333333,3
1041,1041,2025-03,Port Brandonville Auto Body,4,1856.45,464.1125,3
1041,1041,2025-04,Port Brandonville Auto Body,5,1516.54,303.308,3
1041,1041,2025-05,Port Brandonville Auto Body,4,1335.2,333.8,2
1041,1041,2025-06,Port Brandonville Auto Body,2,-401.64,-200.82,2
1041,1041,2025-07,Port Brandonville Auto Body,3,827.0600000000001,275.68666666666667,3
1041,1041,2025-09,Port Brandonville Auto Body,2,890.0899999999999,445.04499999999996,2
1041,1041,2025-10,Port Brandonville Auto Body,2,463.26,231.63,2
1041,1041,2025-11,Port Brandonville Auto Body,1,94.87,94.87,1
1041,1041,2025-12,Port Brandonville Auto Body,4,528.27,132.0675,3
1041,1041,2026-01,Port Brandonville Auto Body,2,789.35162345,394.675811725,1
1041,1041,2026-02,Port Brandonville Auto Body,1,343.2,343.2,1
1041,1041,2026-03,Port Brandonville Auto Body,5,1075.28462345,215.05692469000002,3
1041,1041,2026-04,Port Brandonville Auto Body,6,2467.34,411.22333333333336,2
1045,5002,2024-01,Tashatown Auto Body,1,517.56,517.56,1
1045,5002,2024-02,Tashatown Auto Body,1,156.55,156.55,1
1045,5002,2024-03,Tashatown Auto Body,2,627.3,313.65,2
1045,5002,2024-04,Tashatown Auto Body,2,618.01,309.005,2
1045,5002,2024-05,Tashatown Auto Body,3,874.96,291.65333333333336,1
1045,5002,2024-07,Tashatown Auto Body,3,488.34,162.78,2
1045,5002,2024-08,Tashatown Auto Body,3,798.04,266.0133333333333,3
1045,5002,2024-09,Tashatown Auto Body,1,156.82,156.82,1
1045,5002,2024-10,Tashatown Auto Body,3,1219.1399999999999,406.37999999999994,3
1045,5002,2024-11,Tashatown Auto Body,5,515.52,103.104,3
1045,5002,2024-12,Tashatown Auto Body,1,195.71,195.71,1
1045,5002,2025-01,Tashatown Auto Body,1,168.24,168.24,1
1045,5002,2025-02,Tashatown Auto Body,2,966.06312345,483.031561725,2
1045,5002,2025-03,Tashatown Auto Body,3,587.97,195.99,3
1045,5002,2025-04,Tashatown Auto Body,2,334.38,167.19,1
1045,5002,2025-05,Tashatown Auto Body,2,269.54,134.77,1
1045,5002,2025-06,Tashatown Auto Body,2,489.51000000000005,244.75500000000002,2
1045,5002,2025-07,Tashatown Auto Body,1,265.69,265.69,1
1045,5002,2025-08,Tashatown Auto Body,4,339.84832344999995,84.96208086249999,3
1045,5002,2025-09,Tashatown Auto Body,3,242.19,80.73,2
1045,5002,2025-10,Tashatown Auto Body,4,859.16,214.79,2
1045,5002,2025-11,Tashatown Auto Body,4,745.76,186.44,2
1045,5002,2025-12,Tashatown Auto Body,3,962.34,320.78000000000003,2
1045,5002,2026-02,Tashatown Auto Body,3,1358.21562345,452.73854115,2
1045,5002,2026-03,Tashatown Auto Body,3,746.8299999999999,248.9433333333333,2
1045,5002,2026-04,Tashatown Auto Body,4,1136.04,284.01,1
1046,5003,2024-01,Lake Nicoleview Auto Body,5,1232.24,246.448,4
1046,5003,2024-02,Lake Nicoleview Auto Body,2,454.52,227.26,2
1046,5003,2024-03,Lake Nicoleview Auto Body,3,827.77,275.92333333333335,2
1046,5003,2024-04,Lake Nicoleview Auto Body,4,484.97,121.2425,2
1046,5003,2024-05,Lake Nicoleview Auto Body,2,614.99,307.495,2
1046,5003,2024-06,Lake Nicoleview Auto Body,4,974.06,243.515,3
1046,5003,2024-07,Lake Nicoleview Auto Body,4,1212.62,303.155,3
1046,5003,2024-08,Lake Nicoleview Auto Body,2,484.23,242.115,2
1046,5003,2024-09,Lake Nicoleview Auto Body,2,454.63,227.315,2
1046,5003,2024-10,Lake Nicoleview Auto Body,5,1759.01,351.802,3
1046,5003,2024-11,Lake Nicoleview Auto Body,4,1715.43,428.8575,1
1046,5003,2024-12,Lake Nicoleview Auto Body,1,442.16,442.16,1
1046,5003,2025-01,Lake Nicoleview Auto Body,7,1898.3200000000002,271.18857142857144,4
1046,5003,2025-02,Lake Nicoleview Auto Body,1,38.15,38.15,1
1046,5003,2025-03,Lake Nicoleview Auto Body,3,326.83,108.94333333333333,2
1046,5003,2025-04,Lake Nicoleview Auto Body,4,769.11,192.2775,2
1046,5003,2025-05,Lake Nicoleview Auto Body,2,968.59,484.295,2
1046,5003,2025-07,Lake Nicoleview Auto Body,6,1885.0700000000002,314.17833333333334,3
1046,5003,2025-08,Lake Nicoleview Auto Body,1,198.59,198.59,1
1046,5003,2025-09,Lake Nicoleview Auto Body,2,581.73,290.865,2
1046,5003,2025-10,Lake Nicoleview Auto Body,2,129.56,64.78,2
1046,5003,2025-11,Lake Nicoleview Auto Body,2,234.11,117.055,2
1046,5003,2025-12,Lake Nicoleview Auto Body,4,1008.08,252.02,3
1046,5003,2026-01,Lake Nicoleview Auto Body,3,121.93,40.64333333333334,2
1046,5003,2026-02,Lake Nicoleview Auto Body,4,1462.74,365.685,3
1046,5003,2026-03,Lake Nicoleview Auto Body,2,121.69,60.845,1
1046,5003,2026-04,Lake Nicoleview Auto Body,4,1525.6399999999999,381.40999999999997,2
1049,1049,2024-02,Moore Collision Center,3,915.56,305.18666666666667,2
1049,1049,2024-03,Moore Collision Center,3,874.69,291.56333333333333,2
1049,1049,2024-04,Moore Collision Center,1,457.44,457.44,1
1049,1049,2024-05,Moore Collision Center,3,375.84000000000003,125.28000000000002,2
1049,1049,2024-06,Moore Collision Center,2,466.24,233.12,2
1049,1049,2024-07,Moore Collision Center,1,536.44,536.44,1
1049,1049,2024-09,Moore Collision Center,2,762.1,381.05,1
1049,1049,2024-12,Moore Collision Center,2,456.04,228.02,1
1049,1049,2025-01,Moore Collision Center,1,81.5,81.5,1
1049,1049,2025-02,Moore Collision Center,5,589.33,117.86600000000001,3
1049,1049,2025-03,Moore Collision Center,1,335.92,335.92,1
1049,1049,2025-04,Moore Collision Center,2,296.67,148.335,2
1049,1049,2025-07,Moore Collision Center,3,921.21,307.07,2
1049,1049,2025-09,Moore Collision Center,2,579.2,289.6,2
1049,1049,2025-10,Moore Collision Center,3,924.34,308.11333333333334,2
1049,1049,2025-11,Moore Collision Center,4,986.1100000000001,246.52750000000003,3
1049,1049,2025-12,Moore Collision Center,2,701.99,350.995,2
1049,1049,2026-01,Moore Collision Center,5,1242.78,248.55599999999998,4
1049,1049,2026-03,Moore Collision Center,3,783.14,261.0466666666667,2
1049,1049,2026-04,Moore Collision Center,2,362.21000000000004,181.10500000000002,1
1050,1050,2024-01,Lake Nancyview Auto Body,6,1037.71,172.95166666666668,2
1050,1050,2024-02,Lake Nancyview Auto Body,2,585.28,292.64,1
1050,1050,2024-03,Lake Nancyview Auto Body,2,442.78999999999996,221.39499999999998,2
1050,1050,2024-04,Lake Nancyview Auto Body,2,828.79832345,414.399161725,1
1050,1050,2024-05,Lake Nancyview Auto Body,3,827.0400000000001,275.68,3
1050,1050,2024-06,Lake Nancyview Auto Body,1,346.25,346.25,1
1050,1050,2024-07,Lake Nancyview Auto Body,1,270.22,270.22,1
1050,1050,2024-08,Lake Nancyview Auto Body,1,225.77,225.77,1
1050,1050,2024-10,Lake Nancyview Auto Body,4,1817.47,454.3675,3
1050,1050,2024-11,Lake Nancyview Auto Body,1,413.04,413.04,1
1050,1050,2024-12,Lake Nancyview Auto Body,1,108.82,108.82,1
1050,1050,2025-01,Lake Nancyview Auto Body,1,202.04,202.04,1
1050,1050,2025-03,Lake Nancyview Auto Body,3,876.73,292.24333333333334,2
1050,1050,2025-04,Lake Nancyview Auto Body,5,1546.4099999999999,309.282,3
1050,1050,2025-07,Lake Nancyview Auto Body,7,1610.61092345,230.0872747785714,3
1050,1050,2025-08,Lake Nancyview Auto Body,5,1246.05,249.20999999999998,3
1050,1050,2025-09,Lake Nancyview Auto Body,5,1538.99,307.798,3
1050,1050,2025-10,Lake Nancyview Auto Body,1,535.26,535.26,1
1050,1050,2025-11,Lake Nancyview Auto Body,5,1475.23,295.046,4
1050,1050,2025-12,Lake Nancyview Auto Body,2,604.38,302.19,1
1050,1050,2026-01,Lake Nancyview Auto Body,2,814.44,407.22,2
